Date,Open,High,Low,Close
2000-02-11 00:00:00-05:00,3.856250047683716,3.956249952316284,3.775000095367432,3.809375047683716
2000-02-14 00:00:00-05:00,3.784374952316284,3.787499904632568,3.678124904632568,3.721874952316284
2000-02-15 00:00:00-05:00,3.671875,3.809375047683716,3.53125,3.690624952316284
2000-02-16 00:00:00-05:00,3.637500047683716,3.671875,3.53125,3.534374952316284
2000-02-17 00:00:00-05:00,3.5625,3.565624952316284,3.400000095367432,3.450000047683716
2000-02-18 00:00:00-05:00,3.421875,3.450000047683716,3.1937499046325684,3.237499952316284
2000-02-22 00:00:00-05:00,3.246875047683716,3.325000047683716,3.153125047683716,3.1781249046325684
2000-02-23 00:00:00-05:00,3.243750095367432,3.587500095367432,3.234375,3.5218749046325684
2000-02-24 00:00:00-05:00,3.528125047683716,3.5687499046325684,3.28125,3.421875
2000-02-25 00:00:00-05:00,3.371875047683716,3.46875,3.259375095367432,3.456249952316284
2000-02-28 00:00:00-05:00,3.328125,3.359375,3.206249952316284,3.2874999046325684
2000-02-29 00:00:00-05:00,3.299999952316284,3.4484379291534424,3.293750047683716,3.4437499046325684
2000-03-01 00:00:00-05:00,3.3812499046325684,3.424999952316284,3.25,3.293750047683716
2000-03-02 00:00:00-05:00,3.246875047683716,3.25,3.109375,3.128124952316284
2000-03-03 00:00:00-05:00,3.1624999046325684,3.237499952316284,3.103125095367432,3.125
2000-03-06 00:00:00-05:00,3.143749952316284,3.362499952316284,3.140625,3.196875095367432
2000-03-07 00:00:00-05:00,3.243750095367432,3.290625095367432,3.106250047683716,3.174999952316284
2000-03-08 00:00:00-05:00,3.1624999046325684,3.237499952316284,3.028125047683716,3.181250095367432
2000-03-09 00:00:00-05:00,3.150000095367432,3.450000047683716,3.109375,3.440624952316284
2000-03-10 00:00:00-05:00,3.362499952316284,3.426563024520874,3.25,3.34375
2000-03-13 00:00:00-05:00,3.200000047683716,3.331249952316284,3.150000095367432,3.265625
2000-03-14 00:00:00-05:00,3.3031249046325684,3.346874952316284,3.168750047683716,3.28125
2000-03-15 00:00:00-05:00,3.237499952316284,3.2562499046325684,3.0999999046325684,3.1875
2000-03-16 00:00:00-05:00,3.112499952316284,3.3187499046325684,3.0,3.3125
2000-03-17 00:00:00-05:00,3.3031249046325684,3.3187499046325684,3.2249999046325684,3.2406249046325684
2000-03-20 00:00:00-05:00,3.174999952316284,3.2249999046325684,3.118750095367432,3.2093749046325684
2000-03-21 00:00:00-05:00,3.2562499046325684,3.650000095367432,3.112499952316284,3.618750095367432
2000-03-22 00:00:00-05:00,3.543750047683716,3.700000047683716,3.462500095367432,3.534374952316284
2000-03-23 00:00:00-05:00,3.4749999046325684,3.546875,3.375,3.384375095367432
2000-03-24 00:00:00-05:00,3.731250047683716,3.762500047683716,3.565624952316284,3.634375095367432
2000-03-27 00:00:00-05:00,3.612499952316284,3.756249904632568,3.587500095367432,3.65625
2000-03-28 00:00:00-05:00,3.618750095367432,3.637500047683716,3.473438024520874,3.5062499046325684
2000-03-29 00:00:00-05:00,3.4749999046325684,3.493750095367432,3.25,3.3125
2000-03-30 00:00:00-05:00,3.2249999046325684,3.368750095367432,3.200000047683716,3.325000047683716
2000-03-31 00:00:00-05:00,3.337500095367432,3.356250047683716,3.150000095367432,3.3499999046325684
2000-04-03 00:00:00-04:00,3.2718749046325684,3.284374952316284,3.0999999046325684,3.1781249046325684
2000-04-04 00:00:00-04:00,3.143749952316284,3.2718749046325684,2.7874999046325684,3.196875095367432
2000-04-05 00:00:00-04:00,3.087500095367432,3.246875047683716,3.025000095367432,3.109375
2000-04-06 00:00:00-04:00,3.171875,3.275000095367432,3.09375,3.212500095367432
2000-04-07 00:00:00-04:00,3.2562499046325684,3.431250095367432,3.206249952316284,3.378124952316284
2000-04-10 00:00:00-04:00,3.362499952316284,3.421875,3.1624999046325684,3.168750047683716
2000-04-11 00:00:00-04:00,3.125,3.299999952316284,3.0625,3.168750047683716
2000-04-12 00:00:00-04:00,3.200000047683716,3.21875,2.8125,2.8187499046325684
2000-04-13 00:00:00-04:00,2.893749952316284,2.9375,2.3968749046325684,2.400000095367432
2000-04-14 00:00:00-04:00,2.393749952316284,2.618750095367432,2.040625095367432,2.34375
2000-04-17 00:00:00-04:00,2.262500047683716,2.5999999046325684,2.231250047683716,2.353125095367432
2000-04-18 00:00:00-04:00,2.3812499046325684,2.8125,2.356250047683716,2.746875047683716
2000-04-19 00:00:00-04:00,2.765625,2.765625,2.5843749046325684,2.671875
2000-04-20 00:00:00-04:00,2.668750047683716,2.684375047683716,2.493750095367432,2.618750095367432
2000-04-24 00:00:00-04:00,2.46875,2.578125,2.243750095367432,2.4906249046325684
2000-04-25 00:00:00-04:00,2.590625047683716,2.706249952316284,2.512500047683716,2.621875047683716
2000-04-26 00:00:00-04:00,2.665625095367432,2.871875047683716,2.6226561069488525,2.674999952316284
2000-04-27 00:00:00-04:00,2.465625047683716,2.762500047683716,2.424999952316284,2.643749952316284
2000-04-28 00:00:00-04:00,2.700000047683716,2.78125,2.65625,2.759375095367432
2000-05-01 00:00:00-04:00,2.799999952316284,3.015625,2.762500047683716,2.996875047683716
2000-05-02 00:00:00-04:00,2.9593749046325684,3.0,2.793750047683716,2.806250095367432
2000-05-03 00:00:00-04:00,2.762500047683716,2.828125,2.650000095367432,2.706249952316284
2000-05-04 00:00:00-04:00,2.712500095367432,2.825000047683716,2.65625,2.753124952316284
2000-05-05 00:00:00-04:00,2.731250047683716,2.931250095367432,2.706249952316284,2.924999952316284
2000-05-08 00:00:00-04:00,2.840625047683716,2.962500095367432,2.7718749046325684,2.800781011581421
2000-05-09 00:00:00-04:00,2.825000047683716,2.887500047683716,2.650000095367432,2.8125
2000-05-10 00:00:00-04:00,2.726562976837158,2.768749952316284,2.450000047683716,2.665625095367432
2000-05-11 00:00:00-04:00,2.696875095367432,2.7874999046325684,2.546875,2.743750095367432
2000-05-12 00:00:00-04:00,2.734375,2.825000047683716,2.65625,2.6875
2000-05-15 00:00:00-04:00,2.681250095367432,2.825000047683716,2.543750047683716,2.8031249046325684
2000-05-16 00:00:00-04:00,2.856250047683716,2.993750095367432,2.799999952316284,2.953125
2000-05-17 00:00:00-04:00,2.859375,3.118750095367432,2.8499999046325684,3.049999952316284
2000-05-18 00:00:00-04:00,3.018749952316284,3.043750047683716,2.7562499046325684,2.768749952316284
2000-05-19 00:00:00-04:00,2.731250047683716,2.7874999046325684,2.612499952316284,2.6312499046325684
2000-05-22 00:00:00-04:00,2.650000095367432,2.65625,2.34375,2.59375
2000-05-23 00:00:00-04:00,2.525000095367432,2.59375,2.325000047683716,2.3343749046325684
2000-05-24 00:00:00-04:00,2.321875095367432,2.487499952316284,2.0218749046325684,2.4281249046325684
2000-05-25 00:00:00-04:00,2.4749999046325684,2.5,2.275000095367432,2.275000095367432
2000-05-26 00:00:00-04:00,2.3125,2.387500047683716,2.200000047683716,2.325000047683716
2000-05-30 00:00:00-04:00,2.3656249046325684,2.59375,2.3656249046325684,2.587500095367432
2000-05-31 00:00:00-04:00,2.5374999046325684,2.612499952316284,2.40625,2.415625095367432
2000-06-01 00:00:00-04:00,2.4437499046325684,2.556250095367432,2.3187499046325684,2.509375095367432
2000-06-02 00:00:00-04:00,2.618750095367432,2.90625,2.612499952316284,2.893749952316284
2000-06-05 00:00:00-04:00,2.75156307220459,2.8125,2.625,2.7249999046325684
2000-06-06 00:00:00-04:00,2.700000047683716,2.728125095367432,2.512500047683716,2.528125047683716
2000-06-07 00:00:00-04:00,2.59375,2.609375,2.5062499046325684,2.590625047683716
2000-06-08 00:00:00-04:00,2.628124952316284,2.671875,2.581249952316284,2.59375
2000-06-09 00:00:00-04:00,2.596874952316284,2.6624999046325684,2.59375,2.609375
2000-06-12 00:00:00-04:00,2.609375,2.609375,2.3499999046325684,2.421875
2000-06-13 00:00:00-04:00,2.409374952316284,2.4749999046325684,2.3125,2.450000047683716
2000-06-14 00:00:00-04:00,2.465625047683716,2.493750095367432,2.299999952316284,2.321875095367432
2000-06-15 00:00:00-04:00,2.3499999046325684,2.3968749046325684,2.265625,2.315624952316284
2000-06-16 00:00:00-04:00,2.362499952316284,2.371875047683716,2.268749952316284,2.299999952316284
2000-06-19 00:00:00-04:00,2.275000095367432,2.293750047683716,2.174999952316284,2.265625
2000-06-20 00:00:00-04:00,2.293750047683716,2.431250095367432,2.2562499046325684,2.306250095367432
2000-06-21 00:00:00-04:00,2.2718749046325684,2.346874952316284,2.253124952316284,2.3031249046325684
2000-06-22 00:00:00-04:00,2.309375047683716,2.321875095367432,2.081249952316284,2.0999999046325684
2000-06-23 00:00:00-04:00,1.831249952316284,1.850000023841858,1.623438000679016,1.693750023841858
2000-06-26 00:00:00-04:00,1.765625,1.7664060592651367,1.640625,1.696874976158142
2000-06-27 00:00:00-04:00,1.6875,1.924999952316284,1.6749999523162842,1.825000047683716
2000-06-28 00:00:00-04:00,1.84375,1.996875047683716,1.806249976158142,1.893749952316284
2000-06-29 00:00:00-04:00,1.856250047683716,1.924999952316284,1.806249976158142,1.856250047683716
2000-06-30 00:00:00-04:00,1.850000023841858,1.862499952316284,1.774999976158142,1.815624952316284
2000-07-03 00:00:00-04:00,1.834375023841858,1.875,1.825000047683716,1.850000023841858
2000-07-05 00:00:00-04:00,1.850000023841858,1.924999952316284,1.818750023841858,1.825000047683716
2000-07-06 00:00:00-04:00,1.84375,1.868749976158142,1.7374999523162842,1.803125023841858
2000-07-07 00:00:00-04:00,1.806249976158142,1.850000023841858,1.7625000476837158,1.806249976158142
2000-07-10 00:00:00-04:00,1.818750023841858,1.818750023841858,1.75,1.7531249523162842
2000-07-11 00:00:00-04:00,1.759374976158142,1.7625000476837158,1.631250023841858,1.65625
2000-07-12 00:00:00-04:00,1.771875023841858,1.806249976158142,1.712499976158142,1.7531249523162842
2000-07-13 00:00:00-04:00,1.78125,1.7999999523162842,1.743749976158142,1.75
2000-07-14 00:00:00-04:00,1.818750023841858,2.160156011581421,1.815624952316284,2.1312499046325684
2000-07-17 00:00:00-04:00,2.143749952316284,2.196875095367432,2.012500047683716,2.056250095367432
2000-07-18 00:00:00-04:00,2.0062499046325684,2.181250095367432,1.975000023841858,2.087500095367432
2000-07-19 00:00:00-04:00,2.075000047683716,2.078125,1.950000047683716,2.043750047683716
2000-07-20 00:00:00-04:00,2.046875,2.168750047683716,1.975000023841858,2.015625
2000-07-21 00:00:00-04:00,2.0218749046325684,2.125,2.0218749046325684,2.056250095367432
2000-07-24 00:00:00-04:00,2.0531249046325684,2.0687499046325684,1.903125047683716,1.9375
2000-07-25 00:00:00-04:00,1.837499976158142,1.9375,1.662500023841858,1.881250023841858
2000-07-26 00:00:00-04:00,1.7531249523162842,1.8359379768371584,1.703125,1.803125023841858
2000-07-27 00:00:00-04:00,1.571874976158142,1.600000023841858,1.4874999523162842,1.568750023841858
2000-07-28 00:00:00-04:00,1.571874976158142,1.6062500476837158,1.4500000476837158,1.5
2000-07-31 00:00:00-04:00,1.5031249523162842,1.5125000476837158,1.3937499523162842,1.506250023841858
2000-08-01 00:00:00-04:00,1.53125,1.6124999523162842,1.5125000476837158,1.5125000476837158
2000-08-02 00:00:00-04:00,1.5125000476837158,1.600000023841858,1.510938048362732,1.540624976158142
2000-08-03 00:00:00-04:00,1.4718749523162842,1.587499976158142,1.4656250476837158,1.5750000476837158
2000-08-04 00:00:00-04:00,1.5968749523162842,1.709375023841858,1.5750000476837158,1.625
2000-08-07 00:00:00-04:00,1.600000023841858,1.712499976158142,1.5812499523162842,1.6906249523162842
2000-08-08 00:00:00-04:00,1.662500023841858,1.6687500476837158,1.6218750476837158,1.646875023841858
2000-08-09 00:00:00-04:00,1.618749976158142,1.618749976158142,1.5187499523162842,1.5437500476837158
2000-08-10 00:00:00-04:00,1.5750000476837158,1.587499976158142,1.4874999523162842,1.521875023841858
2000-08-11 00:00:00-04:00,1.524999976158142,1.7000000476837158,1.515625,1.6843750476837158
2000-08-14 00:00:00-04:00,1.6749999523162842,1.759374976158142,1.634374976158142,1.743749976158142
2000-08-15 00:00:00-04:00,1.7312500476837158,1.915624976158142,1.71875,1.878124952316284
2000-08-16 00:00:00-04:00,1.878124952316284,1.993749976158142,1.8765629529953003,1.931249976158142
2000-08-17 00:00:00-04:00,1.899999976158142,1.953125,1.84375,1.912500023841858
2000-08-18 00:00:00-04:00,1.962499976158142,2.0062499046325684,1.946874976158142,1.950000047683716
2000-08-21 00:00:00-04:00,1.9546879529953003,1.993749976158142,1.825000047683716,1.875
2000-08-22 00:00:00-04:00,1.90625,1.909374952316284,1.803125023841858,1.825000047683716
2000-08-23 00:00:00-04:00,1.818750023841858,1.975000023841858,1.75,1.940624952316284
2000-08-24 00:00:00-04:00,1.978124976158142,2.025000095367432,1.940624952316284,1.96875
2000-08-25 00:00:00-04:00,1.956249952316284,2.003124952316284,1.928125023841858,1.996875047683716
2000-08-28 00:00:00-04:00,1.940624952316284,2.125,1.928125023841858,1.956249952316284
2000-08-29 00:00:00-04:00,1.975000023841858,2.043750047683716,1.943750023841858,1.981250047683716
2000-08-30 00:00:00-04:00,2.118750095367432,2.1984379291534424,2.0999999046325684,2.1468749046325684
2000-08-31 00:00:00-04:00,2.15625,2.159374952316284,2.071875095367432,2.075000047683716
2000-09-01 00:00:00-04:00,2.106250047683716,2.125,2.049999952316284,2.075000047683716
2000-09-05 00:00:00-04:00,2.046875,2.315624952316284,2.012500047683716,2.284374952316284
2000-09-06 00:00:00-04:00,2.362499952316284,2.481250047683716,2.284374952316284,2.293750047683716
2000-09-07 00:00:00-04:00,2.340625047683716,2.3499999046325684,2.150000095367432,2.174999952316284
2000-09-08 00:00:00-04:00,2.203125,2.25,2.125,2.1468749046325684
2000-09-11 00:00:00-04:00,2.1312499046325684,2.2609379291534424,2.109375,2.118750095367432
2000-09-12 00:00:00-04:00,2.168750047683716,2.2093749046325684,2.112499952316284,2.134375095367432
2000-09-13 00:00:00-04:00,2.065624952316284,2.15625,2.049999952316284,2.121875047683716
2000-09-14 00:00:00-04:00,2.2093749046325684,2.299999952316284,2.1875,2.243750095367432
2000-09-15 00:00:00-04:00,2.268749952316284,2.2718749046325684,2.143749952316284,2.181250095367432
2000-09-18 00:00:00-04:00,2.174999952316284,2.231250047683716,2.09375,2.140625
2000-09-19 00:00:00-04:00,2.103125095367432,2.137500047683716,1.956249952316284,2.0374999046325684
2000-09-20 00:00:00-04:00,2.0218749046325684,2.025000095367432,1.868749976158142,1.875
2000-09-21 00:00:00-04:00,1.871875047683716,2.025000095367432,1.862499952316284,2.003124952316284
2000-09-22 00:00:00-04:00,1.918750047683716,2.106250047683716,1.915624976158142,2.071875095367432
2000-09-25 00:00:00-04:00,2.0609378814697266,2.128124952316284,2.0,2.018749952316284
2000-09-26 00:00:00-04:00,2.03125,2.056250095367432,1.978124976158142,1.987499952316284
2000-09-27 00:00:00-04:00,1.934375047683716,1.981250047683716,1.774999976158142,1.893749952316284
2000-09-28 00:00:00-04:00,1.865625023841858,2.012500047683716,1.856250047683716,2.0
2000-09-29 00:00:00-04:00,1.950000047683716,2.0625,1.881250023841858,1.921875
2000-10-02 00:00:00-04:00,1.909374952316284,1.921875,1.7625000476837158,1.7937500476837158
2000-10-03 00:00:00-04:00,1.837499976158142,1.862499952316284,1.75,1.7531249523162842
2000-10-04 00:00:00-04:00,1.671875,1.853124976158142,1.625,1.7999999523162842
2000-10-05 00:00:00-04:00,1.759374976158142,1.831249952316284,1.600000023841858,1.678125023841858
2000-10-06 00:00:00-04:00,1.625,1.662500023841858,1.509374976158142,1.578125
2000-10-09 00:00:00-04:00,1.5125000476837158,1.5281250476837158,1.368749976158142,1.5031249523162842
2000-10-10 00:00:00-04:00,1.4874999523162842,1.635938048362732,1.443750023841858,1.521875023841858
2000-10-11 00:00:00-04:00,1.396875023841858,1.5125000476837158,1.381250023841858,1.390625
2000-10-12 00:00:00-04:00,1.4187500476837158,1.4406249523162842,1.2312500476837158,1.256250023841858
2000-10-13 00:00:00-04:00,1.212499976158142,1.443750023841858,1.1749999523162842,1.421875
2000-10-16 00:00:00-04:00,1.40625,1.415624976158142,1.2062499523162842,1.2156250476837158
2000-10-17 00:00:00-04:00,1.243749976158142,1.259374976158142,1.0437500476837158,1.0968749523162842
2000-10-18 00:00:00-04:00,0.993749976158142,1.2687499523162842,0.96875,1.256250023841858
2000-10-19 00:00:00-04:00,1.328125,1.40625,1.209375023841858,1.3875000476837158
2000-10-20 00:00:00-04:00,1.384374976158142,1.5625,1.3562500476837158,1.540624976158142
2000-10-23 00:00:00-04:00,1.484375,1.5187499523162842,1.381250023841858,1.5
2000-10-24 00:00:00-04:00,1.493749976158142,1.693750023841858,1.4406249523162842,1.478124976158142
2000-10-25 00:00:00-04:00,1.7000000476837158,1.825000047683716,1.587499976158142,1.59375
2000-10-26 00:00:00-04:00,1.609375,1.875,1.5499999523162842,1.84375
2000-10-27 00:00:00-04:00,1.696874976158142,1.875,1.693750023841858,1.78125
2000-10-30 00:00:00-05:00,1.6531250476837158,1.71875,1.513280987739563,1.6437499523162842
2000-10-31 00:00:00-05:00,1.634374976158142,1.84375,1.603124976158142,1.831249952316284
2000-11-01 00:00:00-05:00,1.790624976158142,2.0,1.7843749523162842,1.868749976158142
2000-11-02 00:00:00-05:00,1.903125047683716,1.993749976158142,1.875,1.987499952316284
2000-11-03 00:00:00-05:00,1.950000047683716,2.043750047683716,1.84375,1.878124952316284
2000-11-06 00:00:00-05:00,1.928125023841858,1.931249976158142,1.7374999523162842,1.828125
2000-11-07 00:00:00-05:00,1.825000047683716,1.971874952316284,1.7781250476837158,1.846874952316284
2000-11-08 00:00:00-05:00,1.7999999523162842,1.850000023841858,1.662500023841858,1.693750023841858
2000-11-09 00:00:00-05:00,1.634374976158142,1.649999976158142,1.493749976158142,1.5625
2000-11-10 00:00:00-05:00,1.537500023841858,1.59375,1.5,1.5031249523162842
2000-11-13 00:00:00-05:00,1.4406249523162842,1.5054689645767212,1.3718750476837158,1.390625
2000-11-14 00:00:00-05:00,1.4375,1.493749976158142,1.287500023841858,1.446874976158142
2000-11-15 00:00:00-05:00,1.431249976158142,1.540624976158142,1.421875,1.475000023841858
2000-11-16 00:00:00-05:00,1.4343750476837158,1.524999976158142,1.3875000476837158,1.390625
2000-11-17 00:00:00-05:00,1.399999976158142,1.4812500476837158,1.34375,1.3718750476837158
2000-11-20 00:00:00-05:00,1.2999999523162842,1.396875023841858,1.25,1.290624976158142
2000-11-21 00:00:00-05:00,1.3312499523162842,1.34375,1.181249976158142,1.212499976158142
2000-11-22 00:00:00-05:00,1.193750023841858,1.375,1.1062500476837158,1.259374976158142
2000-11-24 00:00:00-05:00,1.321094036102295,1.4562499523162842,1.303125023841858,1.446874976158142
2000-11-27 00:00:00-05:00,1.4874999523162842,1.537500023841858,1.350000023841858,1.399999976158142
2000-11-28 00:00:00-05:00,1.2999999523162842,1.3093750476837158,1.2312500476837158,1.2515629529953003
2000-11-29 00:00:00-05:00,1.256250023841858,1.375,1.212499976158142,1.3468749523162842
2000-11-30 00:00:00-05:00,1.2374999523162842,1.3093750476837158,1.1437499523162842,1.234375
2000-12-01 00:00:00-05:00,1.2468750476837158,1.337499976158142,1.149999976158142,1.2312500476837158
2000-12-04 00:00:00-05:00,1.259374976158142,1.359375,1.162500023841858,1.328125
2000-12-05 00:00:00-05:00,1.3562500476837158,1.381250023841858,1.2374999523162842,1.2687499523162842
2000-12-06 00:00:00-05:00,1.234375,1.2999999523162842,1.181249976158142,1.181249976158142
2000-12-07 00:00:00-05:00,1.1531250476837158,1.171875,1.006250023841858,1.068750023841858
2000-12-08 00:00:00-05:00,1.165624976158142,1.234375,1.0625,1.171875
2000-12-11 00:00:00-05:00,1.1437499523162842,1.306249976158142,1.087499976158142,1.265625
2000-12-12 00:00:00-05:00,1.225000023841858,1.375,1.2156250476837158,1.2937500476837158
2000-12-13 00:00:00-05:00,1.328125,1.3312499523162842,1.1749999523162842,1.1875
2000-12-14 00:00:00-05:00,1.203125,1.234375,1.129688024520874,1.134374976158142
2000-12-15 00:00:00-05:00,1.1124999523162842,1.212499976158142,1.100000023841858,1.1437499523162842
2000-12-18 00:00:00-05:00,1.037500023841858,1.0593750476837158,0.946874976158142,0.993749976158142
2000-12-19 00:00:00-05:00,1.015625,1.0437500476837158,0.8687499761581421,0.912500023841858
2000-12-20 00:00:00-05:00,0.809374988079071,0.893750011920929,0.78125,0.8343750238418579
2000-12-21 00:00:00-05:00,0.8187500238418579,0.887499988079071,0.7437499761581421,0.7593749761581421
2000-12-22 00:00:00-05:00,0.765625,0.8273440003395081,0.762499988079071,0.778124988079071
2000-12-26 00:00:00-05:00,0.815625011920929,0.925000011920929,0.8125,0.846875011920929
2000-12-27 00:00:00-05:00,0.800000011920929,0.871874988079071,0.778124988079071,0.84375
2000-12-28 00:00:00-05:00,0.831250011920929,0.912500023841858,0.831250011920929,0.8687499761581421
2000-12-29 00:00:00-05:00,0.8374999761581421,0.856249988079071,0.75,0.778124988079071
2001-01-02 00:00:00-05:00,0.7906249761581421,0.800000011920929,0.6812499761581421,0.6937500238418579
2001-01-03 00:00:00-05:00,0.6812499761581421,0.893750011920929,0.6781250238418579,0.878125011920929
2001-01-04 00:00:00-05:00,0.8500000238418579,0.878125011920929,0.7718750238418579,0.7749999761581421
2001-01-05 00:00:00-05:00,0.7749999761581421,0.793749988079071,0.6781250238418579,0.7281249761581421
2001-01-08 00:00:00-05:00,0.721875011920929,0.778124988079071,0.6875,0.746874988079071
2001-01-09 00:00:00-05:00,0.7281249761581421,0.831250011920929,0.7281249761581421,0.8187500238418579
2001-01-10 00:00:00-05:00,0.7921879887580872,0.8500000238418579,0.778124988079071,0.824999988079071
2001-01-11 00:00:00-05:00,0.7875000238418579,0.8656250238418579,0.78125,0.8500000238418579
2001-01-12 00:00:00-05:00,0.8671879768371582,0.925000011920929,0.856249988079071,0.8843749761581421
2001-01-16 00:00:00-05:00,0.915624976158142,0.918749988079071,0.862500011920929,0.903124988079071
2001-01-17 00:00:00-05:00,0.943750023841858,0.978124976158142,0.887499988079071,0.918749988079071
2001-01-18 00:00:00-05:00,0.918749988079071,0.975000023841858,0.8968750238418579,0.975000023841858
2001-01-19 00:00:00-05:00,1.0187499523162842,1.0187499523162842,0.934374988079071,0.996874988079071
2001-01-22 00:00:00-05:00,0.975000023841858,0.996874988079071,0.925000011920929,0.925000011920929
2001-01-23 00:00:00-05:00,0.918749988079071,0.965624988079071,0.912500023841858,0.947655975818634
2001-01-24 00:00:00-05:00,0.959375023841858,1.118749976158142,0.949999988079071,1.09375
2001-01-25 00:00:00-05:00,1.084375023841858,1.087499976158142,0.949999988079071,0.949999988079071
2001-01-26 00:00:00-05:00,0.946874976158142,1.024999976158142,0.943750023841858,0.975000023841858
2001-01-29 00:00:00-05:00,0.956250011920929,1.037500023841858,0.940625011920929,1.006250023841858
2001-01-30 00:00:00-05:00,1.0281250476837158,1.0343749523162842,0.9335939884185792,0.946874976158142
2001-01-31 00:00:00-05:00,0.946874976158142,0.978124976158142,0.8531249761581421,0.8656250238418579
2001-02-01 00:00:00-05:00,0.859375,0.859375,0.7875000238418579,0.8125
2001-02-02 00:00:00-05:00,0.8062499761581421,0.809374988079071,0.7124999761581421,0.71875
2001-02-05 00:00:00-05:00,0.731249988079071,0.746874988079071,0.715624988079071,0.721875011920929
2001-02-06 00:00:00-05:00,0.690625011920929,0.793749988079071,0.6781250238418579,0.7906249761581421
2001-02-07 00:00:00-05:00,0.7593749761581421,0.7906249761581421,0.7281249761581421,0.75
2001-02-08 00:00:00-05:00,0.765625,0.793749988079071,0.71875,0.71875
2001-02-09 00:00:00-05:00,0.715624988079071,0.737500011920929,0.668749988079071,0.668749988079071
2001-02-12 00:00:00-05:00,0.706250011920929,0.75,0.685155987739563,0.7250000238418579
2001-02-13 00:00:00-05:00,0.75,0.753125011920929,0.6875,0.6875
2001-02-14 00:00:00-05:00,0.706250011920929,0.737500011920929,0.675000011920929,0.721875011920929
2001-02-15 00:00:00-05:00,0.675000011920929,0.731249988079071,0.675000011920929,0.7250000238418579
2001-02-16 00:00:00-05:00,0.6812499761581421,0.706250011920929,0.6656249761581421,0.684374988079071
2001-02-20 00:00:00-05:00,0.6812499761581421,0.684374988079071,0.621874988079071,0.625
2001-02-21 00:00:00-05:00,0.612500011920929,0.625,0.565625011920929,0.596875011920929
2001-02-22 00:00:00-05:00,0.6000000238418579,0.606249988079071,0.5687500238418579,0.596875011920929
2001-02-23 00:00:00-05:00,0.59375,0.6031249761581421,0.5531250238418579,0.590624988079071
2001-02-26 00:00:00-05:00,0.6031249761581421,0.612500011920929,0.574999988079071,0.596875011920929
2001-02-27 00:00:00-05:00,0.590624988079071,0.606249988079071,0.581250011920929,0.5874999761581421
2001-02-28 00:00:00-05:00,0.5625,0.5874999761581421,0.496874988079071,0.5093749761581421
2001-03-01 00:00:00-05:00,0.4937500059604645,0.534375011920929,0.4796879887580871,0.5218750238418579
2001-03-02 00:00:00-05:00,0.5015630125999451,0.53125,0.5,0.5
2001-03-05 00:00:00-05:00,0.6187499761581421,0.653124988079071,0.574999988079071,0.6312500238418579
